6.989206	8.475283	
8.591383	8.684263	
8.800363	8.916463	
9.160272	10.332880	
11.459048	13.003175	
13.525624	13.850703	
15.998549	17.461406	
17.612336	17.763265	
17.960635	18.158005	
18.413424	19.795011	
20.398730	20.619320	
21.966077	22.558186	
22.767166	24.880181	
24.949841	27.260227	
28.363175	29.500952	
